# omega(GeV)	rho(GeV^-1)
4.295000	6.042540e-04
4.300000	5.971880e-04
4.305000	5.901610e-04
4.310000	5.832300e-04
4.315000	5.763940e-04
4.320000	5.696520e-04
4.325000	5.630020e-04
4.330000	5.564450e-04
4.335000	5.499800e-04
4.340000	5.436040e-04
4.345000	5.373180e-04
4.350000	5.311200e-04
4.355000	5.250530e-04
4.360000	5.190630e-04
4.365000	5.131490e-04
4.370000	5.073100e-04
4.375000	5.015450e-04
4.380000	4.958540e-04
4.385000	4.902360e-04
4.390000	4.846900e-04
4.395000	4.792150e-04
4.400000	4.738110e-04
4.405000	4.684910e-04
4.410000	4.632360e-04
4.415000	4.580480e-04
4.420000	4.529240e-04
4.425000	4.478650e-04
4.430000	4.428700e-04
4.435000	4.379370e-04
4.440000	4.330680e-04
4.445000	4.282600e-04
4.450000	4.235140e-04
4.455000	4.188370e-04
4.460000	4.142180e-04
4.465000	4.096570e-04
4.470000	4.051530e-04
4.475000	4.007060e-04
4.480000	3.963140e-04
4.485000	3.919780e-04
4.490000	3.876970e-04
4.495000	3.834700e-04
4.500000	3.792970e-04
4.505000	3.754790e-04
4.510000	3.716450e-04
4.515000	3.677950e-04
4.520000	3.639290e-04
4.525000	3.600470e-04
4.530000	3.561510e-04
4.535000	3.522390e-04
4.540000	3.483120e-04
4.545000	3.443710e-04
4.550000	3.404160e-04
4.555000	3.358840e-04
4.560000	3.314670e-04
4.565000	3.271630e-04
4.570000	3.229720e-04
4.575000	3.188920e-04
4.580000	3.149220e-04
4.585000	3.110620e-04
4.590000	3.073100e-04
4.595000	3.036640e-04
4.600000	3.001250e-04
4.605000	2.969960e-04
4.610000	2.939020e-04
4.615000	2.908410e-04
4.620000	2.878130e-04
4.625000	2.848190e-04
4.630000	2.818570e-04
4.635000	2.789290e-04
4.640000	2.760320e-04
4.645000	2.731680e-04
4.650000	2.703350e-04
4.655000	2.675070e-04
4.660000	2.647170e-04
4.665000	2.619630e-04
4.670000	2.592460e-04
4.675000	2.565650e-04
4.680000	2.539200e-04
4.685000	2.513100e-04
4.690000	2.487360e-04
4.695000	2.461960e-04
4.700000	2.436910e-04
4.705000	2.412400e-04
4.710000	2.388190e-04
4.715000	2.364270e-04
4.720000	2.340640e-04
4.725000	2.317290e-04
4.730000	2.294220e-04
4.735000	2.271430e-04
4.740000	2.248930e-04
4.745000	2.226690e-04
4.750000	2.204730e-04
4.755000	2.183150e-04
4.760000	2.161810e-04
4.765000	2.140710e-04
4.770000	2.119860e-04
4.775000	2.099240e-04
4.780000	2.078850e-04
4.785000	2.058700e-04
4.790000	2.038780e-04
4.795000	2.019090e-04
4.800000	1.999630e-04
4.805000	1.980420e-04
4.810000	1.961420e-04
4.815000	1.942640e-04
4.820000	1.924080e-04
4.825000	1.905730e-04
4.830000	1.887590e-04
4.835000	1.869660e-04
4.840000	1.851940e-04
4.845000	1.834430e-04
4.850000	1.817130e-04
4.855000	1.799340e-04
4.860000	1.781910e-04
4.865000	1.764830e-04
4.870000	1.748110e-04
4.875000	1.731740e-04
4.880000	1.715700e-04
4.885000	1.700020e-04
4.890000	1.684670e-04
4.895000	1.669650e-04
4.900000	1.654970e-04
4.905000	1.642130e-04
4.910000	1.629280e-04
4.915000	1.616400e-04
4.920000	1.603510e-04
4.925000	1.590610e-04
4.930000	1.577690e-04
4.935000	1.564750e-04
4.940000	1.551790e-04
4.945000	1.538830e-04
4.950000	1.525840e-04
4.955000	1.512040e-04
4.960000	1.498410e-04
4.965000	1.484940e-04
4.970000	1.471640e-04
4.975000	1.458510e-04
4.980000	1.445540e-04
4.985000	1.432730e-04
4.990000	1.420080e-04
4.995000	1.407590e-04
5.000000	1.395260e-04
5.005000	1.383380e-04
5.010000	1.371590e-04
5.015000	1.359890e-04
5.020000	1.348270e-04
5.025000	1.336740e-04
5.030000	1.325300e-04
5.035000	1.313940e-04
5.040000	1.302670e-04
5.045000	1.291480e-04
5.050000	1.280380e-04
5.055000	1.268830e-04
5.060000	1.257490e-04
5.065000	1.246340e-04
5.070000	1.235400e-04
5.075000	1.224650e-04
5.080000	1.214090e-04
5.085000	1.203730e-04
5.090000	1.193560e-04
5.095000	1.183580e-04
5.100000	1.173780e-04
5.105000	1.164860e-04
5.110000	1.155970e-04
5.115000	1.147100e-04
5.120000	1.138270e-04
5.125000	1.129470e-04
5.130000	1.120690e-04
5.135000	1.111950e-04
5.140000	1.103230e-04
5.145000	1.094540e-04
5.150000	1.085890e-04
5.155000	1.076980e-04
5.160000	1.068170e-04
5.165000	1.059450e-04
5.170000	1.050820e-04
5.175000	1.042270e-04
5.180000	1.033820e-04
5.185000	1.025450e-04
5.190000	1.017170e-04
5.195000	1.008980e-04
5.200000	1.000870e-04
5.205000	9.928610e-05
5.210000	9.849300e-05
5.215000	9.770820e-05
5.220000	9.693140e-05
5.225000	9.616270e-05
5.230000	9.540200e-05
5.235000	9.464920e-05
5.240000	9.390430e-05
5.245000	9.316720e-05
5.250000	9.243790e-05
5.255000	9.171820e-05
5.260000	9.100570e-05
5.265000	9.030040e-05
5.270000	8.960210e-05
5.275000	8.891090e-05
5.280000	8.822670e-05
5.285000	8.754950e-05
5.290000	8.687920e-05
5.295000	8.621570e-05
5.300000	8.555900e-05
5.305000	8.491070e-05
5.310000	8.426870e-05
5.315000	8.363300e-05
5.320000	8.300360e-05
5.325000	8.238030e-05
5.330000	8.176320e-05
5.335000	8.115220e-05
5.340000	8.054720e-05
5.345000	7.994830e-05
5.350000	7.935540e-05
5.355000	7.868670e-05
5.360000	7.804250e-05
5.365000	7.742260e-05
5.370000	7.682670e-05
5.375000	7.625460e-05
5.380000	7.570620e-05
5.385000	7.518120e-05
5.390000	7.467950e-05
5.395000	7.420100e-05
5.400000	7.374530e-05
5.405000	7.364520e-05
5.410000	7.349210e-05
5.415000	7.328640e-05
5.420000	7.302860e-05
5.425000	7.271900e-05
5.430000	7.235810e-05
5.435000	7.194630e-05
5.440000	7.148410e-05
5.445000	7.097170e-05
5.450000	7.040970e-05
5.455000	6.938410e-05
5.460000	6.840370e-05
5.465000	6.746810e-05
5.470000	6.657700e-05
5.475000	6.573000e-05
5.480000	6.492680e-05
5.485000	6.416710e-05
5.490000	6.345050e-05
5.495000	6.277670e-05
5.500000	6.214540e-05
5.505000	6.172380e-05
5.510000	6.130610e-05
5.515000	6.089200e-05
5.520000	6.048170e-05
5.525000	6.007510e-05
5.530000	5.967220e-05
5.535000	5.927290e-05
5.540000	5.887720e-05
5.545000	5.848510e-05
5.550000	5.809660e-05
5.555000	5.771240e-05
5.560000	5.733150e-05
5.565000	5.695400e-05
5.570000	5.657970e-05
5.575000	5.620880e-05
5.580000	5.584120e-05
5.585000	5.547680e-05
5.590000	5.511560e-05
5.595000	5.475760e-05
5.600000	5.440280e-05
5.605000	5.398820e-05
5.610000	5.359110e-05
5.615000	5.321120e-05
5.620000	5.284860e-05
5.625000	5.250290e-05
5.630000	5.217420e-05
5.635000	5.186230e-05
5.640000	5.156700e-05
5.645000	5.128830e-05
5.650000	5.102590e-05
5.655000	5.098950e-05
5.660000	5.092180e-05
5.665000	5.082290e-05
5.670000	5.069320e-05
5.675000	5.053280e-05
5.680000	5.034200e-05
5.685000	5.012090e-05
5.690000	4.987000e-05
5.695000	4.958930e-05
5.700000	4.927910e-05
5.705000	4.871110e-05
5.710000	4.816590e-05
5.715000	4.764320e-05
5.720000	4.714300e-05
5.725000	4.666500e-05
5.730000	4.620910e-05
5.735000	4.577510e-05
5.740000	4.536280e-05
5.745000	4.497220e-05
5.750000	4.460300e-05
5.755000	4.434030e-05
5.760000	4.407940e-05
5.765000	4.382030e-05
5.770000	4.356310e-05
5.775000	4.330760e-05
5.780000	4.305400e-05
5.785000	4.280210e-05
5.790000	4.255200e-05
5.795000	4.230370e-05
5.800000	4.205710e-05
5.805000	4.181070e-05
5.810000	4.156640e-05
5.815000	4.132420e-05
5.820000	4.108400e-05
5.825000	4.084590e-05
5.830000	4.060970e-05
5.835000	4.037560e-05
5.840000	4.014350e-05
5.845000	3.991340e-05
5.850000	3.968530e-05
5.855000	3.946160e-05
5.860000	3.923930e-05
5.865000	3.901840e-05
5.870000	3.879890e-05
5.875000	3.858070e-05
5.880000	3.836390e-05
5.885000	3.814840e-05
5.890000	3.793430e-05
5.895000	3.772150e-05
5.900000	3.751000e-05
5.905000	3.729780e-05
5.910000	3.708740e-05
5.915000	3.687870e-05
5.920000	3.667180e-05
5.925000	3.646660e-05
5.930000	3.626320e-05
5.935000	3.606140e-05
5.940000	3.586130e-05
5.945000	3.566300e-05
5.950000	3.546630e-05
5.955000	3.526660e-05
5.960000	3.506780e-05
5.965000	3.486980e-05
5.970000	3.467270e-05
5.975000	3.447640e-05
5.980000	3.428090e-05
5.985000	3.408620e-05
5.990000	3.389240e-05
5.995000	3.369940e-05
6.000000	3.350710e-05
